title,female_count,male_count,popularity,female_percentage,male_percentage
Yuru Camp△,1377,6565,777,17.34,82.66
Yuru Yuri Nachuyachumi!,784,3544,1751,18.11,81.89
"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",541,1875,2955,22.39,77.61
Yurumates 3D OVA,68,238,7765,22.22,77.78
Yuuki Yuuna wa Yuusha de Aru: Hidamari,129,519,5018,19.91,80.09
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,207,762,4017,21.36,78.64
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,1604,13604,495,10.55,89.45
Yuuwaku Countdown,54,242,7281,18.24,81.76
Yuu☆Yuu☆Hakusho,6629,18721,246,26.15,73.85
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,412,913,4140,31.09,68.91
"Yuyushiki: Komarasetari, Komarasaretari",132,811,4294,14.0,86.0
Yuyushiki: Nyanyashiki,219,1034,3881,17.48,82.52
Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,257,839,4414,23.45,76.55
Yu☆Gi☆Oh! Arc-V,454,1712,2231,20.96,79.04
Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,69,187,7038,26.95,73.05
Yu☆Gi☆Oh!: Duel Monsters GX,2467,8191,844,23.15,76.85
Yu☆Gi☆Oh!: Hikari no Pyramid,1905,5520,1615,25.66,74.34
Zecchou Rocket,34,328,6511,9.39,90.61
Zetsuen no Tempest,8974,21063,157,29.88,70.12
Zettai Bouei Leviathan: Mini Takibi Gekijou,71,207,7508,25.54,74.46
Zettai Muteki Raijin-Oh,27,109,8612,19.85,80.15
Zettai Shougeki: Platonic Heart,469,2174,3363,17.74,82.26
Zettai Shounen,1058,1643,3249,39.17,60.83
Zhen Hun Jie,192,581,3916,24.84,75.16
Zoids Genesis,289,1404,3496,17.07,82.93
Zoids Shinseiki/Zero,439,2245,2716,16.36,83.64
Zoku Koihime,65,379,6826,14.64,85.36
Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,347,377,4917,47.93,52.07
Zombie-Loan,8270,9751,815,45.89,54.11
Zombie-Loan Specials,2916,2787,2426,51.13,48.87
Zonmi-chan: Meat Pie of the Dead,76,119,8113,38.97,61.03
_Summer,649,1438,4081,31.1,68.9
_Summer Specials,162,411,6548,28.27,71.73
a_caFe,34,79,9430,30.09,69.91
ef: A Tale of Melodies. - Prologue,951,2392,3035,28.45,71.55
ef: A Tale of Memories. - Recollections,576,1436,3610,28.63,71.37
s.CRY.ed,2094,7496,1339,21.84,78.16
xxxHOLiC,10942,15329,414,41.65,58.35
xxxHOLiC Movie: Manatsu no Yoru no Yume,4005,4983,1602,44.56,55.44
xxxHOLiC Rou,2937,4070,1674,41.92,58.08
◯,58,137,8371,29.74,70.26
