title,female_count,male_count,popularity,female_percentage,male_percentage
Shin Koihime†Musou OVA,187,1116,4510,14.35,85.65
Shin Koihime†Musou OVA Omake,26,146,7782,15.12,84.88
Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,18,228,7483,7.32,92.68
Shin Mazinger Shougeki! Z-hen,199,1629,3715,10.89,89.11
Shin Megami Tensei: Tokyo Mokushiroku,206,550,5427,27.25,72.75
Shin Onimusha: Dawn of Dreams the Story,43,162,8654,20.98,79.02
Shin Saishuu Chikan Densha,70,436,6258,13.83,86.17
Shin Strange+ Special,71,166,7663,29.96,70.04
Shin Taketori Monogatari: 1000-nen Joou,148,363,6310,28.96,71.04
Shingeki no Bahamut: Genesis Recap,321,1152,3686,21.79,78.21
Shingeki no Kyojin OVA,5803,10695,455,35.17,64.83
Shingeki no Kyojin: Ano Hi Kara,3151,5650,1285,35.8,64.2
Shinmai Maou no Testament OVA,358,4772,1445,6.98,93.02
Shinpi no Hou,118,194,7707,37.82,62.18
Shinryaku! Ika Musume Specials,527,2434,2903,17.8,82.2
Shinryaku! Ika Musume: Ika Ice Tabena-ika?,232,762,5161,23.34,76.66
Shinryaku!! Ika Musume,380,2158,2890,14.97,85.03
Shinsei: Futanari Idol - Dekatama-kei!,46,374,5500,10.95,89.05
Shion,51,404,6058,11.21,88.79
Shirobako Specials,451,1758,2995,20.42,79.58
Shirogane no Ishi: Argevollen,781,3871,1919,16.79,83.21
Shishunki Shoujo,27,391,6515,6.46,93.54
Shitsurakuen,36,163,8311,18.09,81.91
Shiyan Pin Jiating,498,1303,2623,27.65,72.35
Shizuku,167,335,7162,33.27,66.73
Shogi Hour,41,103,9381,28.47,71.53
Shokugeki no Souma,7631,25520,54,23.02,76.98
Shoujo Sect,1619,2317,2640,41.13,58.87
Shoujo Senki Soul Eater,226,705,4060,24.27,75.73
Shoujo Shuumatsu Ryokou,1748,7015,757,19.95,80.05
Shoujo-tachi no Sadism The Animation,36,376,5546,8.74,91.26
Shoujo-tachi wa Kouya wo Mezasu OVA,171,1027,3825,14.27,85.73
Shounen Kenya,41,177,7824,18.81,81.19
Shounen Sunday CM Gekijou: InuYasha-hen,98,150,6835,39.52,60.48
Shouwa Monogatari (Movie),85,154,8101,35.56,64.44
Show By Rock!! #,573,1092,3016,34.41,65.59
Show By Rock!! Short!!,367,702,4031,34.33,65.67
Shownoid Mako-chan,20,214,7991,8.55,91.45
Shugo Chara!,11580,7266,583,61.45,38.55
Shukufuku no Campanella: La Campanella Della Benedizione,131,872,5059,13.06,86.94
Shusaku,38,287,7227,11.69,88.31
Shuukaku no Yoru,59,327,6937,15.28,84.72
Sidonia no Kishi Movie,184,791,4144,18.87,81.13
Silent Möbius,474,1366,3816,25.76,74.24
Sin in the Rain,235,271,6971,46.44,53.56
Sister Princess,1017,2518,2898,28.77,71.23
Sketchbook: Full Color&#039;s,1288,2890,2660,30.83,69.17
Slayers Evolution-R,1111,2774,2452,28.6,71.4
So Ra No Wo To Specials,679,2821,2696,19.4,80.6
Soap no Moko-chan,18,152,8421,10.59,89.41
Sojunghan Nal-ui Kkum,129,114,7967,53.09,46.91
Solty Rei Special,144,580,5946,19.89,80.11
Sonic X,1834,4039,1871,31.23,68.77
Sono Me ga Mitsumeru Mono,103,272,6328,27.47,72.53
Soosee no Aquarion: Dai 27-wa Parallel-ban,57,180,7276,24.05,75.95
"Sora no Iro, Mizu no Iro",358,2064,3480,14.78,85.22
"Sora no Iro, Mizu no Iro Ero Specials",42,379,6631,9.98,90.02
Sora no Momotarou,38,146,8945,20.65,79.35
Sora yori mo Tooi Basho,1598,6950,765,18.69,81.31
Soratobu Yuureisen,172,422,5823,28.96,71.04
Soredemo Machi wa Mawatteiru,1705,5313,1826,24.29,75.71
Soredemo Sekai wa Utsukushii,4856,9064,564,34.89,65.11
Soredemo Tsuma wo Aishiteru,62,553,5086,10.08,89.92
Sorette♡Dakara ne!,111,254,7625,30.41,69.59
Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),125,495,5898,20.16,79.84
Soreyuke! Uchuu Senkan Yamamoto Yohko II,51,259,7610,16.45,83.55
Soujuu Senshi Psychic Wars,109,408,6697,21.08,78.92
Soukan Yuugi,141,931,4672,13.15,86.85
Soukan Yuugi 2,56,486,5789,10.33,89.67
Soukou Kihei Votoms,232,1678,3376,12.15,87.85
Soukou Kihei Votoms: Gen-ei Hen,36,329,7145,9.86,90.14
Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,59,448,6380,11.64,88.36
Soukou Kihei Votoms: The Last Red Shoulder,38,409,6526,8.5,91.5
Soukou no Strain,619,2666,2890,18.84,81.16
Soukyuu no Fafner: Arcadian Memory,101,268,6770,27.37,72.63
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,400,1288,3693,23.7,76.3
Soul Eater,19210,39774,23,32.57,67.43
Souryo to Majiwaru Shikiyoku no Yoru ni...,1266,1826,2267,40.94,59.06
Sousei Kishi Gaiarth,40,259,7559,13.38,86.62
Sousei no Aquarion,2043,6149,1440,24.94,75.06
Souten Kouro,472,1976,3365,19.28,80.72
Souten no Ken,114,998,4417,10.25,89.75
Space Cobra Pilot,29,195,8031,12.95,87.05
Space☆Dandy,3188,11476,468,21.74,78.26
Spectral Force,66,249,7755,20.95,79.05
Speed Grapher,3135,9037,1073,25.76,74.24
Spirit of Wonder: China-san no Yuuutsu,139,390,6315,26.28,73.72
Spotlight,20,184,8308,9.8,90.2
Stand By Me Doraemon,257,895,3636,22.31,77.69
Star Fox Zero: The Battle Begins,45,397,6270,10.18,89.82
Star Ocean EX,545,1580,3690,25.65,74.35
Starship Troopers: Invasion,64,574,5641,10.03,89.97
Steins;Gate 0,3072,12981,323,19.14,80.86
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,1281,6030,982,17.52,82.48
Stitch!: Piko Kara no Chousenjou,49,78,9139,38.58,61.42
Stitch!: Zutto Saikou no Tomodachi,66,104,8269,38.82,61.18
Strange+,1308,2738,2412,32.33,67.67
Stratos 4,269,1466,4036,15.5,84.5
Stratos 4 OVA,61,534,6451,10.25,89.75
Stratosphera no Yousei,65,388,6808,14.35,85.65
Strawberry Panic,6237,7830,959,44.34,55.66
Street Fighter IV: Aratanaru Kizuna,167,1267,4594,11.65,88.35
Street Fighter Zero The Animation,315,2228,3481,12.39,87.61
Strike Witches,2604,13502,743,16.17,83.83
Strike Witches 2,1065,7423,1347,12.55,87.45
Strike Witches: Operation Victory Arrow,230,1712,3063,11.84,88.16
Strike the Blood: Valkyria no Oukoku-hen,518,3534,1622,12.78,87.22
Sukeban Deka,142,333,6492,29.89,70.11
Suki da yo!,56,282,7608,16.57,83.43
Suki na Mono wa Suki Dakara Shou ga Nai!!,5429,952,1918,85.08,14.92
Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,141,628,5291,18.34,81.66
Summer Wars,9031,22659,212,28.5,71.5
Sumomomo Momomo: Chijou Saikyou no Yome Specials,330,1637,3966,16.78,83.22
Suna no Bara: Yuki no Mokushiroku,43,141,8576,23.37,76.63
Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,125,511,6204,19.65,80.35
Super Mario World: Mario to Yoshi no Bouken Land,7,77,9558,8.33,91.67
Super Seisyun Brothers,2027,1633,2514,55.38,44.62
Super Street Fighter IV,125,928,4834,11.87,88.13
Superflat First Love,364,406,6176,47.27,52.73
Survival,325,432,6310,42.93,57.07
Suteneko Tora-chan,46,162,8650,22.12,77.88
Suzumiya Haruhi no Yuuutsu (2009),8440,27322,202,23.6,76.4
Sweet Home: H na Oneesan wa Suki Desu ka?,57,846,4477,6.31,93.69
Sweet Valerian,349,191,6933,64.63,35.37
Switch,2812,1439,2634,66.15,33.85
T.P. Sakura: Time Paladin Sakura,180,649,5826,21.71,78.29
Taa-chan no Kaitei Ryokou,34,118,9167,22.37,77.63
Taichi Senjimon,51,96,8739,34.69,65.31
Taiho Shichau zo in America,124,597,5952,17.2,82.8
Taiko no Tatsujin: 15 Shuunenkinen Short Animation,43,112,8695,27.74,72.26
Taimadou Gakuen 35 Shiken Shoutai,1352,10042,535,11.87,88.13
Taiyou no Ko Esteban,398,964,4284,29.22,70.78
Taiyou no Mokushiroku: A Spirit of the Sun,99,337,7087,22.71,77.29
Tales of Phantasia The Animation,1326,2610,2786,33.69,66.31
Tales of Symphonia The Animation: Sylvarant-hen,2817,5260,1753,34.88,65.12
Tales of Symphonia The Animation: Tethe&#039;alla-hen,1385,2801,2420,33.09,66.91
Tama Gura Abayo: Moki Yumokyu Superdeluxe,22,67,10106,24.72,75.28
Tamako Market Specials,843,1367,2997,38.14,61.86
Tamayura: More Aggressive,506,1794,3309,22.0,78.0
"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",146,551,5644,20.95,79.05
Tamayura: Sotsugyou Shashin Part 4 - Ashita,170,588,4897,22.43,77.57
Tanaka-kun wa Itsumo Kedaruge Specials,334,665,3541,33.43,66.57
Tantei Kageki Milky Holmes TD,197,671,4516,22.7,77.3
Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,41,165,7866,19.9,80.1
Tasogare Otome x Amnesia,6755,18679,317,26.56,73.44
Tatsu no Ko Tarou,175,313,6428,35.86,64.14
Tattoon Master,80,318,7114,20.1,79.9
Tayu Tayu,73,665,4707,9.89,90.11
Teekyuu,1063,4637,1715,18.65,81.35
Teekyuu 2,556,2490,2610,18.25,81.75
Teekyuu 2 Specials,245,1034,4220,19.16,80.84
Teekyuu 3,457,2113,2836,17.78,82.22
Teekyuu 4,379,1648,3185,18.7,81.3
Teekyuu 5,325,1405,3399,18.79,81.21
Teekyuu 6,273,1234,3600,18.12,81.88
Teekyuu 8,217,985,3987,18.05,81.95
Tegami: Haikei Juugo no Kimi e,147,84,8846,63.64,36.36
Tegamibachi,5945,7555,998,44.04,55.96
Tekken: Blood Vengeance,712,2369,3038,23.11,76.89
Ten Little Gall Force,34,157,8488,17.8,82.2
Tenchi Muyou! Manatsu no Eve,581,1850,3446,23.9,76.1
Tenchi Muyou! Ryououki 2nd Season,512,2683,2752,16.03,83.97
Tenchi Muyou! Ryououki 3rd Season,403,2196,3158,15.51,84.49
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,315,1810,3617,14.82,85.18
Tenchi Muyou! in Love,751,2291,2953,24.69,75.31
Tengen Toppa Gurren Lagann,13635,44946,24,23.28,76.72
Tengu Taiji,37,120,9035,23.57,76.43
Tenjou Tenge: The Past Chapter,731,3019,2852,19.49,80.51
Tenkuu no Shiro Laputa,9325,13767,364,40.38,59.62
Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,584,544,4200,51.77,48.23
Tennis no Ouji-sama: Oshougatsu Special,625,531,4713,54.07,45.93
Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,1558,2204,2340,41.41,58.59
Tenshi Kinryouku,4895,3530,1794,58.1,41.9
Tenshi na Konamaiki,1374,2086,2814,39.71,60.29
Tentacle and Witches,128,996,3844,11.39,88.61
Tentai Senshi Sunred,455,2302,3037,16.5,83.5
Tentoumushi no Otomurai,33,66,10002,33.33,66.67
Terra Formars,1848,9631,640,16.1,83.9
Tesagure! Bukatsumono,249,894,4035,21.78,78.22
Tetsujin 28-gou,58,250,7327,18.83,81.17
Tetsujin 28-gou (2004),64,384,6428,14.29,85.71
Tetsuko no Tabi,108,278,7337,27.98,72.02
Tetsuwan Atom: Uchuu no Yuusha,43,102,8506,29.66,70.34
Texhnolyze,4143,12330,661,25.15,74.85
Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,527,768,4527,40.69,59.31
Tezuka Osamu no Buddha: Owarinaki Tabi,151,230,6704,39.63,60.37
The Guts!,70,682,5444,9.31,90.69
The Humanoid: Ai no Wakusei Lezeria,47,211,8013,18.22,81.78
The Sky Crawlers,1901,5452,1814,25.85,74.15
The iDOLM@STER Cinderella Girls 2nd Anniversary PV,168,389,5864,30.16,69.84
The iDOLM@STER Cinderella Girls 2nd Season,656,2226,2448,22.76,77.24
The iDOLM@STER Shiny Festa,448,1636,3377,21.5,78.5
Thermae Romae,922,2212,2977,29.42,70.58
Thermae Romae: Kodai Romajin ga Uchuu e,54,154,8478,25.96,74.04
The☆Doraemons: Dokidoki Kikansha Daibakusou!,36,85,9087,29.75,70.25
Tibet Inu Monogatari,243,419,5590,36.71,63.29
Tide-Line Blue,287,841,4767,25.44,74.56
Tiger & Bunny Pilot,671,817,4268,45.09,54.91
Time Bokan Series: Yatterman,290,541,5685,34.9,65.1
To Be Hero,441,2344,2149,15.83,84.17
To Heart 2,732,2945,3008,19.91,80.09
To Heart 2 AD Plus,161,903,5208,15.13,84.87
To Heart 2 Special,124,663,6065,15.76,84.24
To Heart 2: Dungeon Travelers,75,548,5937,12.04,87.96
To Heart: Remember My Memories Specials,128,579,6440,18.1,81.9
To LOVE-Ru,4636,27108,186,14.6,85.4
To LOVE-Ru Darkness 2nd Specials,188,3410,1735,5.23,94.77
Toaru Hikuushi e no Koiuta,1915,6623,1208,22.43,77.57
Toaru Majutsu no Index-tan II,568,2896,2374,16.4,83.6
Tobacco to Hai,19,80,9512,19.19,80.81
Tobe! Isami,71,115,7961,38.17,61.83
Tobira wo Akete,81,148,8012,35.37,64.63
Tobira wo Akete (1995),283,430,6181,39.69,60.31
Tokimeki Tonight,411,367,5264,52.83,47.17
Tokkou,1847,4971,1945,27.09,72.91
Tokubetsu Jugyou 2,18,257,7424,6.55,93.45
Tokumu Sousakan Rei & Fuko,36,297,6870,10.81,89.19
Tokyo Magnitude 8.0 Recap,319,680,4746,31.93,68.07
Tokyo Mew Mew,7418,3287,1005,69.29,30.71
Tokyo Requiem,42,286,7105,12.8,87.2
Tokyogurashi!,91,331,6336,21.56,78.44
Tom Sawyer no Bouken,243,408,5769,37.33,62.67
Tonari no Seki-kun,3163,9747,690,24.5,75.5
Tonari no Totoro,14718,19953,118,42.45,57.55
Tonari no Yamada-kun,1348,2022,2590,40.0,60.0
Tondera House no Daibouken,76,112,8722,40.43,59.57
Top wo Nerae 2! Diebuster,993,5826,1553,14.56,85.44
Tora-chan to Hanayome,29,100,9327,22.48,77.52
Toradora!,20362,45990,13,30.69,69.31
Toradora!: SOS!,3493,7532,1231,31.68,68.32
Toriko 3D: Kaimaku Gourmet Adventure!!,192,866,4929,18.15,81.85
Toriko Movie: Bishokushin no Special Menu,100,550,5397,15.38,84.62
Toriko no Kusari,24,263,6276,8.36,91.64
Toshi Densetsu Series,89,1007,3578,8.12,91.88
Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,104,123,7985,45.81,54.19
Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,58,228,7849,20.28,79.72
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,1500,7334,1331,16.98,83.02
Touhou Niji Sousaku Doujin Anime: Musou Kakyou,1026,3014,2453,25.4,74.6
Touken Ranbu: Hanamaru,2292,2151,1536,51.59,48.41
Toukiden Kiwami,43,111,9002,27.92,72.08
Towa no Quon 1: Utakata no Kaben,1577,5016,1672,23.92,76.08
Towa no Quon 5: Souzetsu no Raifuku,722,2711,2489,21.03,78.97
Tower of Etruria,17,184,8194,8.46,91.54
Transformers Micron Densetsu,258,1093,4562,19.1,80.9
Transformers Superlink,112,576,5819,16.28,83.72
Transformers Victory,61,298,7168,16.99,83.01
Transformers Zone,29,187,8288,13.43,86.57
Transformers the Movie,167,1313,3882,11.28,88.72
Transformers: Robot Masters,20,114,9122,14.93,85.07
Trava: Fist Planet,439,1635,3614,21.17,78.83
Triage X,710,6957,1025,9.26,90.74
Trinity Seven: Nanatsu no Taizai to Nana Madoushi,449,4916,1286,8.37,91.63
True Blue,79,532,5476,12.93,87.07
True Blue: Gaiden,32,329,6888,8.86,91.14
True Tears,5957,16433,586,26.61,73.39
Tsubasa Chronicle,10620,13446,505,44.13,55.87
Tsubasa Chronicle 2nd Season,6280,8219,946,43.31,56.69
Tsubasa to Hotaru,894,448,3841,66.62,33.38
Tsugumomo,439,4494,1308,8.9,91.1
Tsuki ga Kirei,2824,9579,474,22.77,77.23
Tsuki ga Kirei Recap,244,822,4002,22.89,77.11
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,19,136,8871,12.26,87.74
Tsuma Shibori,80,818,4669,8.91,91.09
Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no Desu ga... Anime Edition,12,122,7923,8.96,91.04
Tsundere Inran Shoujo Sukumi,69,775,4727,8.18,91.82
Tsunpri,36,455,5330,7.33,92.67
Tsurezure Children,3296,11473,311,22.32,77.68
Twilight Q,238,634,5272,27.29,72.71
UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,249,1254,4249,16.57,83.43
UFO Princess Valkyrie 3: Seiresetsu no Hanayome,186,1010,4738,15.55,84.45
UFO Robo Grendizer tai Great Mazinger,37,199,7886,15.68,84.32
UQ Holder!: Mahou Sensei Negima! 2,510,3918,1213,11.52,88.48
Uchuu Kaizoku Sara Special,60,488,5626,10.95,89.05
Uchuu Kuubo Blue Noah,23,143,8435,13.86,86.14
Uchuu Kyoudai,2787,9192,881,23.27,76.73
Uchuu Kyoudai: Apo&#039;s Dream,181,402,6195,31.05,68.95
Uchuu Senkan Tiramisù,442,903,3414,32.86,67.14
Uchuu Senkan Yamato (Movie),98,435,5953,18.39,81.61
Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,117,946,3954,11.01,88.99
Uchuu Senkan Yamato III,87,502,5690,14.77,85.23
Uchuu no Kishi Tekkaman,36,241,7371,13.0,87.0
Uju Heukgisa,15,75,9815,16.67,83.33
Ultra Maniac,2826,1621,2490,63.55,36.45
Ultrasonico,49,180,7812,21.4,78.6
Umacha,88,169,8032,34.24,65.76
Umezu Kazuo no Noroi,242,359,5849,40.27,59.73
Umi Monogatari: Kanon to Iku Amamikoshima,90,160,7656,36.0,64.0
Umi Monogatari: Marin no Kore Naani?,105,231,7314,31.25,68.75
Umi ni Ochita Tsuki no Hanashi,32,52,9802,38.1,61.9
Umi no Triton,47,144,8372,24.61,75.39
Under the Dog,1090,3397,1847,24.29,75.71
Urashima Tarou (1931),85,220,8006,27.87,72.13
Urawa no Usagi-chan,451,1279,3563,26.07,73.93
Urawa no Usagi-chan Special,59,199,7732,22.87,77.13
Urda,160,517,6263,23.63,76.37
Urusei Yatsura Movie 4: Lum The Forever,157,550,5594,22.21,77.79
Urusei Yatsura Movie 5: Final,158,562,5542,21.94,78.06
Urusei Yatsura OVA,140,513,5827,21.44,78.56
Urusei Yatsura: The Shougaibutsu Suieitaikai,124,372,6411,25.0,75.0
Usagi-chan de Cue!!,116,823,5394,12.35,87.65
Usavich II,265,542,5446,32.84,67.16
Usavich IV,117,238,6882,32.96,67.04
Usavich Zero,50,96,8409,34.25,65.75
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,1530,300,2832,83.61,16.39
Uta no☆Prince-sama♪ Maji Love Legend Star,1507,300,2565,83.4,16.6
Utakata Hanabi,192,290,7184,39.83,60.17
Utawarerumono: Itsuwari no Kamen,1159,5979,1147,16.24,83.76
V.G.Neo The Animation,79,446,6458,15.05,84.95
Valkyrie Drive: Mermaid,1071,5207,1197,17.06,82.94
Vampiyan Kids: Pilot,35,104,9191,25.18,74.82
Vandread: Gekitou-hen,171,1045,4602,14.06,85.94
Vatican Kiseki Chousakan,1258,2048,2025,38.05,61.95
Venus Project: Climax,210,659,4702,24.17,75.83
Versailles no Bara,3249,3172,1664,50.6,49.4
Versailles no Bara to Onna-tachi,180,132,6804,57.69,42.31
Versailles no Bara: Seimei Aru Kagiri Aishite,224,187,6644,54.5,45.5
Viper GTS,245,1585,3846,13.39,86.61
Viper&#039;s Creed,329,1535,4010,17.65,82.35
Virus: Virus Buster Serge,128,488,6220,20.78,79.22
Vividred Operation,1409,6401,1487,18.04,81.96
Votoms Finder,79,380,6775,17.21,82.79
WWW.Working!!,1349,5954,1020,18.47,81.53
Waga Seishun no Arcadia,238,817,4660,22.56,77.44
Wagaya no Oinari-sama.,1795,3835,2323,31.88,68.12
Wakaba*Girl: Onsen Tsukaritai,205,744,4643,21.6,78.4
Wakakusa Monogatari: Nan to Jo-sensei,339,274,5608,55.3,44.7
Wake Up,24,75,9720,24.24,75.76
"Wake Up, Girls!",1530,3724,1863,29.12,70.88
"Wake Up, Girls! Deai no Kiroku: A Brief Recording",60,150,7636,28.57,71.43
Wangpai Yushi,55,170,6762,24.44,75.56
Wanwan Sanjuushi,156,247,7293,38.71,61.29
Wasure-boshi,46,98,9202,31.94,68.06
Wasurenagumo,1255,2560,2394,32.9,67.1
"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",1776,4448,1466,28.53,71.47
Watashi no Ashinaga Ojisan,833,565,4122,59.59,40.41
Wheels,31,67,9864,31.63,68.37
White Album 2 Picture Drama,92,390,5535,19.09,80.91
White Fantasy,58,115,8854,33.53,66.47
Wild 7,26,192,8224,11.93,88.07
Winter Garden,717,796,4563,47.39,52.61
Wizardry,60,236,7618,20.27,79.73
Wolf&#039;s Rain OVA,3096,4914,1671,38.65,61.35
Wolverine,826,2902,2860,22.16,77.84
Wonderful Days,1630,3793,2251,30.06,69.94
Wooser no Sono Higurashi,638,1013,3795,38.64,61.36
Wooser no Sono Higurashi: Ken to Pants to Wooser to,175,327,6363,34.86,65.14
Words Worth Gaiden,83,526,6067,13.63,86.37
Working!!,7806,20788,275,27.3,72.7
Working&#039;!!,3728,13472,516,21.67,78.33
World Fool News (TV) Part II,28,84,8758,25.0,75.0
X Densha de Ikou,84,241,7381,25.85,74.15
YAT Anshin! Uchuu Ryokou 2,24,76,9173,24.0,76.0
YU-NO,26,147,8300,15.03,84.97
Yagami Yuu,127,806,4926,13.61,86.39
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7871,30304,74,20.62,79.38
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1773,10203,766,14.8,85.2
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,3550,20469,150,14.78,85.22
Yakata Jukujo,47,415,6155,10.17,89.83
Yakata: Kannou Kitan,27,408,5505,6.21,93.79
Yakin Byoutou Kranke,61,441,6206,12.15,87.85
Yakin Byoutou Ni,96,559,5705,14.66,85.34
Yakin Byoutou Specials,7,98,8335,6.67,93.33
Yakitate!! Japan,3016,6262,1301,32.51,67.49
Yama no Susume,1622,4177,1842,27.97,72.03
Yama no Susume: Omoide Present,129,457,5425,22.01,77.99
Yama no Susume: Second Season,571,1855,3000,23.54,76.46
Yamada-kun to 7-nin no Majo,1027,2491,1934,29.19,70.81
Yami no Purple Eye,63,105,8760,37.5,62.5
Yankee-kun na Yamada-kun to Megane-chan to Majo,291,964,3526,23.19,76.81
Yarima Queen,132,487,6311,21.32,78.68
Yariman Fudousan,20,244,6903,7.58,92.42
Yasashii March: The Tender March,57,163,8004,25.91,74.09
Yawara!,460,1134,3827,28.86,71.14
Yo! Daitouryou Trap-kun,125,417,5453,23.06,76.94
Yojouhan Shinwa Taikei Specials,500,1559,3280,24.28,75.72
Yokohama Kaidashi Kikou: Quiet Country Cafe,441,1376,3743,24.27,75.73
Yokoo&#039;s 3 Animation Films,33,92,9373,26.4,73.6
Yokoyama Mitsuteru Sangokushi,168,490,5567,25.53,74.47
Yomigaeru Sora: Rescue Wings Special,104,417,6719,19.96,80.04
"Yondemasu yo, Azazel-san. Z",1069,2625,2309,28.94,71.06
Yonhyakunijuu Renpai Girl,147,600,5529,19.68,80.32
Yoroiden Samurai Troopers Message,69,227,7416,23.31,76.69
Yoru wa Mijikashi Arukeyo Otome,701,2204,2300,24.13,75.87
Yoshinaga-san&#039;chi no Gargoyle,279,577,5558,32.59,67.41
Yotsunoha,688,1871,3789,26.89,73.11
You Bishoujo Miruku-chan,11,110,9090,9.09,90.91
You Shoumei Bijutsukan Line,38,87,9240,30.4,69.6
Youjo Shenki Episode 0,188,764,4280,19.75,80.25
Youjuu Kyoushitsu,36,158,8081,18.56,81.44
Youjuu Sensen Adventure Kid,43,243,7586,15.03,84.97
Youjuu Toshi,695,2353,2769,22.8,77.2
Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,71,84,8458,45.81,54.19
Youkoso Lodoss-tou e!,93,226,7674,29.15,70.85
Yousei Florence,121,152,7920,44.32,55.68
Yowamushi Pedal: Re:RIDE,392,533,4299,42.38,57.62
Yugami-kun ni wa Tomodachi ga Inai,103,134,7793,43.46,56.54
Yuki no Joou (TV),342,286,6231,54.46,45.54
Yuki no Taiyou Pilot,119,228,7462,34.29,65.71
Yume Kui: Tsurumiku Shiki Game Seisaku,90,841,4463,9.67,90.33
Yume no Kakera,114,151,8547,43.02,56.98
Yume-iro Pâtissière,3841,1751,1630,68.69,31.31
Yumekuri,198,918,4841,17.74,82.26
Yumeyume,153,198,8055,43.59,56.41
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,1578,619,2384,71.83,28.17
Yuru Yuri♪♪,2296,8874,793,20.56,79.44
Yurumates 3D Plus,215,618,5505,25.81,74.19
Yurumates wa?,120,363,6929,24.84,75.16
Yutori-chan,366,669,5271,35.36,64.64
Yuuguu Settai: Kotou no Gokuraku e Youkoso,66,481,6318,12.07,87.93
Yuuki Yuuna wa Yuusha de Aru,2064,6541,966,23.99,76.01
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,524,1790,2564,22.64,77.36
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,170,649,4258,20.76,79.24
Yuuki Yuuna wa Yuushabu Shozoku,104,338,5913,23.53,76.47
Yuuki Yuuna wa Yuushabu Shozoku 2,72,206,6911,25.9,74.1
Yuusha Keisatsu J-Decker,54,208,7301,20.61,79.39
Yuyushiki,1416,6167,1235,18.67,81.33
Yu☆Gi☆Oh! Zexal,607,2446,2038,19.88,80.12
Yu☆Gi☆Oh! Zexal Second,300,1099,2929,21.44,78.56
Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,83,236,6299,26.02,73.98
Z/X: Ignition,794,3275,2096,19.51,80.49
Zeonic Toyota Special Movie,55,327,7247,14.4,85.6
Zero Duel Masters,92,240,7369,27.71,72.29
Zetsuai 1989,1544,194,3943,88.84,11.16
Zipang,226,1653,3432,12.03,87.97
Zoku Gosenzo San&#039;e,24,142,8522,14.46,85.54
Zoku Natsume Yuujinchou,7893,11191,558,41.36,58.64
Zonmi-chan: Halloween☆Special Movie!,37,74,9591,33.33,66.67
Zton Jingai Animation: A Beautiful Greed Nulu Nulu,30,264,6484,10.2,89.8
eX-Driver,220,1055,4381,17.25,82.75
eX-Driver the Movie,125,591,5748,17.46,82.54
ef: A Tale of Memories.,7418,20270,436,26.79,73.21
fake!fake!,55,129,8400,29.89,70.11
gdMen,81,134,7143,37.67,62.33
s.CRY.ed Alteration II: Quan,108,399,6003,21.3,78.7
vivi,30,59,10169,33.71,66.29
xxxHOLiC Shunmuki,3648,4874,1592,42.81,57.19
